,index,file_name,zero_angle,x_cms,y_cms,z_cms,delta_x,delta_y
1950,1950,598csv/1484733/1493996,6.0,123.8461796,50.93772873,150.7641011,0.073272132,0.51661918
3964,3964,598csv/1484750/1499438,8.0,126.284907,40.56113712,104.8092819,-2.080118167,0.51661918
4057,4057,598csv/1484750/1499543,30.0,121.5830426,50.17028547,113.6449776,-2.05116048,0.51661918
3214,3214,598csv/1484743/1496317,5.0,124.8638529,37.51398854,158.4420862,-3.279309464,0.51661918
3691,3691,598csv/1484747/1497167,5.0,118.6458895,42.09385327,138.6183843,-2.248610305,0.172206393
1329,1329,598csv/1484728/1493336,6.0,123.3578754,56.25332632,135.3444912,-0.130728289,0.51661918
4749,4749,598csv/1484756/1500306,29.0,121.4424095,47.34709577,125.7354083,-6.058626107,0.51661918
3413,3413,598csv/1484745/1496526,7.0,123.2629523,53.20211636,160.0520367,-3.337481459,0.51661918
4832,4832,598csv/1484757/1500390,0.0,138.5063181,45.50154004,120.0899542,-5.937055146,0.51661918
35,35,598csv/1484717/1492023,8.0,126.1424428,48.87311818,154.3579946,-0.020556716,0.0
5200,5200,598csv/1484760/1500775,21.0,136.3139736,50.93291781,117.1813832,-5.914404941,0.51661918
3856,3856,598csv/1484749/1497335,18.0,126.801581,50.88936393,122.6496678,-2.215938362,0.51661918
222,222,598csv/1484718/1492211,20.0,101.5637631,43.14621849,142.0926829,0.181566317,-0.172206393
4056,4056,598csv/1484750/1499542,6.0,124.3506497,47.23697509,123.9267236,-2.173177151,0.51661918
797,797,598csv/1484723/1492803,21.0,120.0394147,54.05063366,139.2200754,0.034724913,0.0
2579,2579,598csv/1484738/1494637,23.0,122.5964677,51.62209792,141.0859704,0.231377861,0.51661918
3481,3481,598csv/1484746/1496594,6.0,134.848936,50.3143502,118.1429451,-3.231577904,0.51661918
2949,2949,598csv/1484741/1495080,11.0,136.3205538,43.61334246,144.07527,-1.79187843,0.51661918
1347,1347,598csv/1484728/1493354,7.0,114.1788092,51.36050725,150.4699863,-0.147179064,0.861031966
2641,2641,598csv/1484739/1494700,12.0,127.7797731,28.55280201,158.7722261,0.111035981,0.51661918
3076,3076,598csv/1484742/1495220,15.0,125.5923121,46.3721707,143.0628634,-2.652194558,0.51661918
4232,4232,598csv/1484752/1499724,21.0,148.2895485,35.49925715,136.3733286,-2.149676043,0.51661918
1508,1508,598csv/1484729/1493515,5.0,119.0070381,49.50997067,152.8923021,-0.083874643,0.688825573
2859,2859,598csv/1484740/1494986,12.0,128.0374229,51.81815105,154.7377764,-1.732828521,0.51661918
1226,1226,598csv/1484727/1493233,11.0,125.4313429,52.49253577,135.120322,-0.126581829,0.51661918
2408,2408,598csv/1484737/1494457,9.0,127.3831674,60.9891959,154.2986412,0.15567458,0.51661918
1841,1841,598csv/1484732/1493850,14.0,140.3020332,45.25460214,139.6075823,0.025175899,0.51661918
1074,1074,598csv/1484725/1493081,24.0,120.246659,55.49428731,145.9699239,-0.090452252,0.861031966
708,708,598csv/1484722/1492707,24.0,118.6769044,54.20605436,144.8389304,0.141303787,0.51661918
2343,2343,598csv/1484736/1494392,31.0,130.6211047,58.30764232,159.3704196,0.224975835,0.51661918
3243,3243,598csv/1484744/1496350,24.0,118.1614492,47.26021026,145.6999257,-3.297988793,0.51661918
1864,1864,598csv/1484732/1493881,16.0,107.4489803,47.03335638,122.6293467,0.121651999,0.51661918
1816,1816,598csv/1484732/1493825,17.0,124.8976846,52.43974394,135.6655407,0.135185395,0.51661918
1234,1234,598csv/1484727/1493241,8.0,123.328959,49.16487852,146.4402376,-0.076608209,0.344412787
1948,1948,598csv/1484733/1493994,13.0,128.2911822,48.34042951,128.5457096,0.151609158,0.172206393
5007,5007,598csv/1484758/1500570,30.0,125.8993252,54.3975502,109.3055202,-5.873048393,0.51661918
3419,3419,598csv/1484745/1496532,7.0,125.1968203,44.82622791,156.0961453,-3.257023931,-0.172206393
419,419,598csv/1484720/1492418,6.0,123.6627913,55.10281992,152.4064974,0.108996517,0.861031966
5223,5223,598csv/1484760/1500799,1.0,150.178341,34.98082904,137.4322518,-5.877519006,0.51661918
4171,4171,598csv/1484751/1499662,35.0,149.0816738,26.54838091,120.0055302,-2.216978354,0.51661918
4253,4253,598csv/1484752/1499747,19.0,132.766164,47.01814348,120.3228823,-2.199690182,0.51661918
2399,2399,598csv/1484736/1494448,10.0,130.3440664,55.76856018,138.442829,0.274179591,0.51661918
658,658,598csv/1484722/1492657,7.0,126.7925749,45.5503729,158.0005357,-0.0044436,0.344412787
4572,4572,598csv/1484755/1500090,0.0,124.8632213,48.13018178,137.4918042,-6.383373598,0.51661918
1562,1562,598csv/1484730/1493569,14.0,140.6782227,50.80634662,141.2211438,0.056429671,0.51661918
2863,2863,598csv/1484740/1494990,11.0,131.7257224,50.24538134,154.2552277,-1.789730915,-0.172206393
3170,3170,598csv/1484743/1495654,9.0,130.6419852,47.73915424,151.853071,-3.380026568,0.51661918
1416,1416,598csv/1484728/1493423,9.0,119.3208,55.92652476,160.1257236,-0.083996201,0.344412787
3565,3565,598csv/1484746/1496683,5.0,118.602288,50.92709735,140.2005704,-3.305255227,0.51661918
2008,2008,598csv/1484733/1494056,7.0,127.0187675,47.31006948,155.7593612,0.055916429,0.0
1316,1316,598csv/1484727/1493323,5.0,119.1312809,47.78558572,149.5834708,-0.022987865,0.0
3145,3145,598csv/1484743/1495626,8.0,125.9719897,48.92904065,160.9203708,-3.431350826,0.51661918
3379,3379,598csv/1484745/1496491,9.0,118.4085005,48.20445427,162.2523971,-3.307780921,0.51661918
3635,3635,598csv/1484747/1496756,22.0,133.5720646,28.41702461,154.1070387,-3.319328879,0.51661918
535,535,598csv/1484721/1492534,8.0,132.4899242,45.73681344,160.860279,0.04870402,0.51661918
3270,3270,598csv/1484744/1496380,7.0,134.2411317,47.87567231,153.6645422,-3.305309253,0.51661918
173,173,598csv/1484718/1492162,7.0,121.9780234,50.23360669,162.5212797,0.034441279,0.51661918
4460,4460,598csv/1484754/1499965,18.0,126.5724095,43.49518997,122.7845043,-2.090396525,0.51661918
3837,3837,598csv/1484748/1497316,6.0,131.6644976,53.12003632,119.7324455,-2.035412036,0.51661918
1423,1423,598csv/1484728/1493430,10.0,120.9463223,52.71805706,158.869017,0.024595125,0.861031966
1678,1678,598csv/1484730/1493685,9.0,130.215784,43.43852127,146.147603,-0.048839084,0.0
784,784,598csv/1484723/1492789,8.0,137.1263755,53.12758358,147.3842477,0.008900707,0.172206393
2194,2194,598csv/1484735/1494243,8.0,125.1769102,45.78546973,155.1053027,0.191020786,0.51661918
2536,2536,598csv/1484738/1494592,16.0,137.7559482,55.59813402,130.4041063,0.104714993,0.51661918
1929,1929,598csv/1484733/1493974,11.0,129.4159532,50.83309966,140.5486084,0.133659174,0.51661918
1580,1580,598csv/1484730/1493587,24.0,118.9213046,47.62120823,126.8797237,0.059333544,-0.172206393
2897,2897,598csv/1484741/1495026,10.0,133.3962234,49.73437563,140.6328122,-1.778817757,0.51661918
3773,3773,598csv/1484748/1497252,34.0,122.8731382,49.11653283,120.8961598,-2.182388505,-0.172206393
4455,4455,598csv/1484754/1499959,8.0,131.6962983,49.77520928,119.1264496,-2.215006422,0.51661918
2764,2764,598csv/1484740/1494880,11.0,124.6473274,56.13811229,140.1692565,-1.52561358,0.51661918
4161,4161,598csv/1484751/1499652,14.0,127.6399944,51.55959328,139.4989343,-2.083116584,0.51661918
5042,5042,598csv/1484758/1500606,5.0,135.7562779,50.797643,110.8121979,-6.01659424,0.51661918
258,258,598csv/1484719/1492247,7.0,140.4122065,36.92800414,152.6784358,-0.017733882,0.688825573
579,579,598csv/1484721/1492578,6.0,117.260721,54.33925438,157.6644399,0.045705603,0.0
3981,3981,598csv/1484750/1499455,0.0,136.9806798,47.0103472,123.1844711,-2.210751911,-0.172206393
2306,2306,598csv/1484736/1494355,33.0,134.1456326,53.68789064,131.2796268,0.196126199,0.51661918
3181,3181,598csv/1484743/1495665,10.0,135.1228881,56.68795911,159.0528893,-3.470222199,0.51661918
1344,1344,598csv/1484728/1493351,10.0,138.8073804,45.33572956,147.4277077,-0.216237204,0.688825573
4881,4881,598csv/1484757/1500439,27.0,117.1594563,53.17518158,120.3293139,-5.915296362,0.51661918
4964,4964,598csv/1484758/1500525,10.0,134.6625027,50.27662564,123.9841483,-5.862364844,0.51661918
3301,3301,598csv/1484744/1496412,11.0,122.9437698,47.82512356,146.3005924,-3.346301128,0.51661918
3537,3537,598csv/1484746/1496655,31.0,127.6798991,56.04548851,146.7896974,-3.210805085,0.51661918
4981,4981,598csv/1484758/1500542,34.0,129.4750908,48.62772912,126.7878658,-5.85061429,0.51661918
795,795,598csv/1484723/1492801,32.0,133.6281941,50.16738444,143.0056704,0.014748971,0.51661918
2300,2300,598csv/1484736/1494349,12.0,131.1953084,47.38482806,141.2332815,0.252731453,0.51661918
1885,1885,598csv/1484732/1493929,9.0,122.7564008,53.24353217,152.0697051,0.067018676,0.51661918
2959,2959,598csv/1484741/1495091,13.0,135.8403071,44.86679682,145.3305231,-1.779560608,0.344412787
2623,2623,598csv/1484738/1494682,10.0,123.290811,55.31714386,161.8120222,0.122664978,0.51661918
1247,1247,598csv/1484727/1493254,5.0,113.6922711,51.76043765,138.2040519,-0.046502479,0.344412787
4811,4811,598csv/1484757/1500368,8.0,99.31663579,37.0605915,114.8615705,-5.946779742,0.51661918
3980,3980,598csv/1484750/1499454,19.0,135.7892815,48.49395367,122.3581468,-2.169300819,0.51661918
3027,3027,598csv/1484742/1495168,7.0,135.6585335,46.39107644,149.9395008,-2.693605131,0.51661918
4124,4124,598csv/1484751/1499614,35.0,125.7858264,42.9436645,127.8258354,-2.175594794,0.51661918
2848,2848,598csv/1484740/1494973,10.0,131.512528,52.42703207,146.7842282,-1.792769852,0.51661918
2220,2220,598csv/1484735/1494269,6.0,129.3514644,51.78086173,141.127631,0.253028594,0.51661918
1468,1468,598csv/1484729/1493475,11.0,125.7343317,37.94020465,162.1340333,0.043801203,1.03323836
2255,2255,598csv/1484735/1494304,8.0,119.4389403,54.87766286,155.078933,0.29222412,0.51661918
4317,4317,598csv/1484752/1499815,29.0,142.8014531,34.45611741,115.3951177,-2.158995448,0.51661918
4147,4147,598csv/1484751/1499638,34.0,121.950155,52.57417043,116.9972135,-2.187534437,0.51661918
3392,3392,598csv/1484745/1496504,7.0,119.5466976,53.99421347,153.3185906,-3.289911975,0.51661918
4645,4645,598csv/1484755/1500199,10.0,122.8390389,41.61532423,119.4317736,-6.371731096,0.51661918
3887,3887,598csv/1484749/1497366,5.0,126.7788605,44.12655192,100.6955044,-2.160251542,0.51661918
4289,4289,598csv/1484752/1499786,35.0,128.0747167,47.38863087,126.2086569,-2.264601863,0.51661918
1015,1015,598csv/1484725/1493021,6.0,118.7215005,51.20888405,151.842295,-0.052769441,0.688825573
2836,2836,598csv/1484740/1494960,8.0,113.6661395,55.66246047,147.6134383,-1.688595114,0.51661918
3075,3075,598csv/1484742/1495219,5.0,118.2266106,47.78135254,147.597599,-2.733313899,0.51661918
530,530,598csv/1484721/1492529,21.0,120.2723253,32.05055559,148.9814416,0.032023636,0.172206393
3695,3695,598csv/1484747/1497171,7.0,133.559919,38.49830078,159.57825,-2.168449917,0.172206393
3714,3714,598csv/1484747/1497191,4.0,123.6753879,34.16846222,155.5425508,-2.222988694,0.51661918
1346,1346,598csv/1484728/1493353,,128.2952381,8.047619048,128.1238095,-0.128459216,0.51661918
2779,2779,598csv/1484740/1494897,32.0,127.2128799,49.47639993,131.9838719,-1.537026475,0.51661918
2022,2022,598csv/1484733/1494070,6.0,116.5676513,53.19935716,149.2535012,0.066005698,0.51661918
4335,4335,598csv/1484753/1499833,25.0,145.151678,45.95034589,106.440255,-2.195260089,0.51661918
4415,4415,598csv/1484753/1499918,12.0,123.1788521,46.87989565,133.8350047,-2.099486321,0.51661918
4419,4419,598csv/1484753/1499922,10.0,134.5841308,48.46090063,117.7039525,-2.266087565,0.51661918
2264,2264,598csv/1484735/1494313,17.0,141.0968011,51.14802693,129.5233743,0.233863035,0.51661918
5282,5282,598csv/1484760/1500861,22.0,151.0019998,46.84801361,127.5603976,-5.669601734,0.51661918
5011,5011,598csv/1484758/1500575,8.0,142.3498927,42.83642,113.29836,-5.89916974,0.51661918
3563,3563,598csv/1484746/1496681,6.0,118.0579161,24.61785938,166.9249431,-3.35223043,0.51661918
4560,4560,598csv/1484754/1500078,20.0,130.5512254,41.11830349,113.5936381,-6.456821313,0.51661918
4224,4224,598csv/1484752/1499716,7.0,127.1785714,50.74553285,122.9941583,-2.049931399,0.51661918
2196,2196,598csv/1484735/1494245,10.0,124.6440984,61.32845289,152.2769827,0.179391789,0.51661918
1658,1658,598csv/1484730/1493665,9.0,126.2930384,47.25551775,153.620057,-0.016275192,0.51661918
1455,1455,598csv/1484729/1493462,10.0,119.16158,58.39224095,156.2542129,-0.112845837,0.688825573
3949,3949,598csv/1484749/1499423,24.0,140.1586661,52.77811815,115.1475615,-2.143908817,0.51661918
3601,3601,598csv/1484747/1496719,4.0,129.4579374,52.9490218,137.6814421,-3.366344601,0.51661918
3289,3289,598csv/1484744/1496400,12.0,142.319897,48.68622946,135.6445628,-3.191396412,0.51661918
4814,4814,598csv/1484757/1500372,10.0,134.2578133,45.30555257,110.1781227,-5.938892014,0.51661918
3994,3994,598csv/1484750/1499469,20.0,130.1229398,55.48138805,127.1414396,-2.190208701,0.172206393
4710,4710,598csv/1484756/1500265,6.0,142.6568569,51.28823115,120.7594926,-6.295582104,0.51661918
1648,1648,598csv/1484730/1493655,10.0,131.5688263,54.80543292,152.3536173,-0.062494038,0.0
4140,4140,598csv/1484751/1499630,23.0,139.5682024,53.3293349,120.5242419,-2.13676394,-0.172206393
386,386,598csv/1484720/1492384,8.0,130.5059866,47.45537476,137.1564844,0.029727551,1.03323836
4932,4932,598csv/1484758/1500492,24.0,139.0494999,49.37260155,116.4313635,-5.822629063,0.51661918
4021,4021,598csv/1484750/1499507,1.0,133.9720824,53.04563452,124.4613113,-2.094259351,-0.172206393
23,23,598csv/1484717/1492011,10.0,132.2803469,43.84407452,152.2829917,0.08213232,1.03323836
3457,3457,598csv/1484745/1496570,6.0,134.1712024,53.93287976,145.3349625,-3.275784298,0.51661918
4072,4072,598csv/1484750/1499558,,128.0,69.5,128.0,126.807507,0.51661918
1143,1143,598csv/1484726/1493150,5.0,118.4065938,36.41112954,145.9192364,-0.025851219,0.51661918
663,663,598csv/1484722/1492662,9.0,132.0226088,52.12613939,156.8764479,0.103040202,0.51661918
126,126,598csv/1484718/1492115,7.0,126.1553872,44.96189242,156.6282933,-0.01225029,0.172206393
2803,2803,598csv/1484740/1494924,8.0,112.170231,52.97416485,155.8077193,-1.815690185,0.172206393
4669,4669,598csv/1484755/1500224,26.0,124.6077216,44.8884652,118.1963342,-6.424500537,0.51661918
3014,3014,598csv/1484742/1495149,11.0,114.6709816,46.83704416,159.4418966,-1.782896685,0.344412787
4536,4536,598csv/1484754/1500044,0.0,123.4006014,25.89150682,110.0797933,-6.562697856,0.51661918
805,805,598csv/1484723/1492811,10.0,147.2885734,26.98185941,144.6988728,0.022974359,0.0
1779,1779,598csv/1484731/1493788,5.0,129.3986233,53.71777222,136.6756958,-0.112764798,0.861031966
226,226,598csv/1484718/1492215,,128.0,9.0,128.0,0.123407829,0.344412787
4119,4119,598csv/1484751/1499609,1.0,137.7280882,51.85779887,120.9330782,-2.136709915,0.0
2308,2308,598csv/1484736/1494357,6.0,123.3352882,54.94787983,145.0009774,0.217695894,0.51661918
3488,3488,598csv/1484746/1496601,7.0,119.9138771,53.48428672,153.4872881,-3.264249846,0.51661918
1817,1817,598csv/1484732/1493826,13.0,130.438714,47.82124627,149.9735499,0.069719953,0.0
1707,1707,598csv/1484731/1493714,9.0,119.1446898,56.4715303,132.9683578,-0.031915585,0.0
5061,5061,598csv/1484759/1500625,7.0,134.0792479,48.12727273,118.6723823,-5.972441872,0.51661918
1735,1735,598csv/1484731/1493742,9.0,119.1970146,53.26958707,149.6793684,-0.1772983,1.03323836
5113,5113,598csv/1484759/1500680,13.0,138.2834245,45.63914973,125.955113,-5.830287182,0.51661918
310,310,598csv/1484719/1492308,10.0,127.2050003,55.36059859,156.7461987,-0.129769335,0.51661918
3215,3215,598csv/1484743/1496318,3.0,114.0242389,52.86515905,145.8643143,-3.279741668,0.51661918
3466,3466,598csv/1484745/1496579,15.0,158.3192249,55.11903495,135.9825608,-3.394154245,0.51661918
2276,2276,598csv/1484735/1494325,26.0,117.8105885,51.09752913,146.1210954,0.298058877,0.51661918
1356,1356,598csv/1484728/1493363,6.0,124.4396162,45.85296733,154.2188264,-0.134780204,0.344412787
4519,4519,598csv/1484754/1500026,23.0,129.4787705,50.36094469,118.7927701,-6.618803374,0.51661918
4038,4038,598csv/1484750/1499524,1.0,120.7070797,51.77547164,125.8337294,-2.070245,0.51661918
5167,5167,598csv/1484760/1500739,32.0,122.9108576,35.0278532,109.7740016,-5.793887478,0.51661918
3008,3008,598csv/1484742/1495141,19.0,133.1910505,34.51133806,149.9488696,-1.857181796,0.51661918
2668,2668,598csv/1484739/1494728,28.0,130.2787901,49.37540197,159.9623433,-1.530800032,0.51661918
3685,3685,598csv/1484747/1497161,33.0,132.3189427,46.21339094,146.3478813,-2.045163646,0.51661918
3784,3784,598csv/1484748/1497263,27.0,121.8496125,52.4806227,111.7816605,-2.140640273,0.51661918
4264,4264,598csv/1484752/1499759,8.0,135.0469559,52.00407665,118.0205618,-2.11670696,0.51661918
3843,3843,598csv/1484749/1497322,4.0,129.015379,48.53211984,134.5068757,-2.215600703,0.51661918
3476,3476,598csv/1484745/1496589,11.0,127.2439364,42.14830914,139.245675,-3.350542132,0.51661918
4369,4369,598csv/1484753/1499870,9.0,134.9515395,47.16912183,119.6729468,-2.190951552,-0.172206393
782,782,598csv/1484723/1492787,9.0,116.9404298,32.23672864,152.1912663,-0.06670803,0.344412787
1229,1229,598csv/1484727/1493236,7.0,120.3516111,45.24448841,156.4259822,-0.052296718,0.51661918
2262,2262,598csv/1484735/1494311,11.0,145.1312276,37.33332414,154.2719172,0.338037773,0.51661918
2598,2598,598csv/1484738/1494656,8.0,122.1061938,52.45523007,160.3634343,0.153608103,0.51661918
4715,4715,598csv/1484756/1500270,5.0,130.1318441,38.80120385,107.6986191,-6.443139347,0.51661918
2635,2635,598csv/1484738/1494694,3.0,130.0727682,49.9667725,130.1570184,0.2119962,0.51661918
4302,4302,598csv/1484752/1499799,5.0,134.6460409,54.76535767,114.122052,-2.167734078,0.51661918
4409,4409,598csv/1484753/1499912,5.0,136.7712327,44.59782038,125.3732518,-2.235225478,0.51661918
4139,4139,598csv/1484751/1499629,2.0,122.170551,28.17185681,110.722372,-2.169516921,0.51661918
3417,3417,598csv/1484745/1496530,13.0,126.4046808,43.30504777,140.8290635,-3.279268945,0.51661918
374,374,598csv/1484720/1492372,6.0,124.1893675,43.92066605,146.6394851,0.151555132,0.172206393
3498,3498,598csv/1484746/1496611,11.0,125.3185689,47.71017889,136.4675226,-3.264884646,0.51661918
2211,2211,598csv/1484735/1494260,9.0,145.1363014,48.98357155,147.5744483,0.173719108,0.51661918
3588,3588,598csv/1484746/1496706,3.0,123.6323529,39.81284565,151.0770802,-3.341168702,0.51661918
4773,4773,598csv/1484756/1500330,27.0,124.7535532,46.71570318,120.1027851,-5.987231362,0.51661918
2115,2115,598csv/1484734/1494164,4.0,122.8983505,26.98498056,156.2289393,0.073164081,0.51661918
991,991,598csv/1484725/1492997,12.0,134.7837495,54.83148618,137.4207504,-0.052134641,0.688825573
2429,2429,598csv/1484737/1494478,7.0,109.2763732,44.66948992,152.6249605,0.164386197,0.344412787
1135,1135,598csv/1484726/1493142,9.0,134.456129,45.17572321,164.8603777,0.003754775,1.205444753
4834,4834,598csv/1484757/1500392,6.0,134.3492762,44.12276469,107.4302205,-5.902816463,0.51661918
1611,1611,598csv/1484730/1493618,10.0,120.3495771,51.99821005,155.3674766,-0.15119046,0.51661918
5096,5096,598csv/1484759/1500663,21.0,121.4662519,44.19025153,121.651697,-5.901492838,0.51661918
3643,3643,598csv/1484747/1496764,9.0,128.1317555,60.95120041,152.5632556,-3.37751438,0.51661918
841,841,598csv/1484724/1492847,6.0,125.609228,50.26142161,154.2357631,-0.048960641,0.0
1904,1904,598csv/1484732/1493948,29.0,123.5209752,49.28930392,152.6972948,0.072785902,0.51661918
4649,4649,598csv/1484755/1500203,13.0,127.8562519,49.32146701,121.0088583,-6.305549815,0.51661918
1998,1998,598csv/1484733/1494046,9.0,121.2890485,50.56140539,148.1034384,0.077229502,0.51661918
3049,3049,598csv/1484742/1495190,10.0,127.4831679,56.38879159,150.8717649,-2.769767629,-0.172206393
